Entry	Organism	AA_len	num_combinations
Q21944	Caenorhabditis elegans	502	149590989677091573358723256775276112944486887247199091704080706084616472961859639650360606905141407329068240421313560525789159296682274146237071203903304241083030607227216934087352377255347150835251063559266594533937100959673641646292876363722156670976
Q21939	Caenorhabditis elegans	187	95238613854880862501489283130217979455320292587896658904144011005936822258695896910279756218368
Q21930	Caenorhabditis elegans	126	693297162243631247345954397122104423252458255320943317204280016896
Q21929	Caenorhabditis elegans	251	46992548210973248719191612276492589084779412771080202583325029524848172388524119596742045625123646864650581741102924754933776384
Q21926	Caenorhabditis elegans	1141	19005706623446179784916051273092005924384114297501241439963161030978521496951136712128460247218569019383364929597353228770594054894808800674419328069617795580535176842185139046362874623531206123876968174581305201686726217596448531189149304736621646719605859491585764106851605792809525961500767560277305056846460508973037039883981318301552384644412541049085312156512453419776187057729220898781990283362088689642843142924029758847768538864031657139894026374533256562947837071513622576111585611034395622625067067933627866863209429237568702193810242630820189700096
Q21924	Caenorhabditis elegans	462	5512858282899437748486211705016714806332394593916120705368662318974787274737716558739546384944545745852288514204382879091638652018612033036046925893738964090639643238824269622628947601273876081978865687952285550211395223552
Q21921	Caenorhabditis elegans	607	169046663909403225029123780252416910905440868319776563911750581273579825663957149720105207156144283659008617209567689003688989977587883685778550721434820819748155913860064814322128937461554784292343230154887020301801207833798182852633690729533936086323015409339281879738251443286761296720002285568
Q21920	Caenorhabditis elegans	2620	146275666073368473323004779618571520267177039234221728753765126313247489506259234603045260797883323058230204545331073554483929539220083141556916468533412951255173655598120244746866001003335544675192413596435155030231456716998223629600678639535481698077597762668103114271429902618845617251169672000674230583375619523516030807896924913817922775142411043172687721742160791584638272528397911301971011604049597171981956631838973945420501424516883543773491470199125200600185117514777468969609984578650770454498358686572635322746993424846334573522774104676312175371007245388743462776249176240188159805271345719581534925861223752824176128285636158170486352763054597856554853134107510581640463049892246165859465020155489819071792709302006851640453354772275194329519314409307265619854765137223808784430402132672923556979672123288241189781863121590814090683541085443605790243056176434764154817626924292657710093703311596970225111860111071222289635916844111210927787701803487156738115003295124807765490905926951210824281247980718764427618076141081986327644264876883025806535392557879979678381108060494730600586470056477905375967573190288578517985467158519654257376668799864727448322820337630244521554595780448317427004097654664132324754419967556903654954731476054168586685559615956140049728427659185406460528221487104
Q21917	Caenorhabditis elegans	352	3035228522471412895665443149338087583758002480572295288852271674645191392300084205856231868839189211522104181009746084388928565502626963589671044793580543752322020278272
Q21902	Caenorhabditis elegans	759	292902574763663638864599555648010446702717570827247749029939028090988148149187636174180312904465705094366096405615614752450975152972512435165659713710356223972477283270130876673909582464243954347029977363071734812395536933672767083818545800115922529080095713479569017856038905221244899890422632216936605284993993129224662537712174357046830191116848950750701866716999033726959616
Q21898	Caenorhabditis elegans	169	11799720445436434829525718734639414008522853431789044144742981128922604473862514410520576
Q21890	Caenorhabditis elegans	413	33205849594023766693832944892414646439465029447165290996030715742659652723915562602946466091049811293677627538670633481485005943934728471716164182961697525835744234289324513171048789417642501981033463808
Q21882	Caenorhabditis elegans	135	49917395681541449808908716592791518474176994383107918838708161216512
Q21878	Caenorhabditis elegans	445	176270463278509267497809905994012187793599193757803385367985387939786383074076955170482667741186275068339016868319809503250709312878215574913633407460802533306878065209198874909406130525244139796149735813808128
Q21874	Caenorhabditis elegans	1437	4927498706588181194959865692843727018632171807195721697464347673969308606773643115282534970973139149289161184221152103510676400031796001657765885196035767258969582759019002958960352735080214334842060795168092534922310929742962485937262692481971807276320895273558939575492912881680199077493679549344662962864027952574451661033859578449486551059996709127836660892403627876355379360892344127892567716876512589280133138150787023497138446089535600875900706224464520666993104341686573473710867520228633380152620224098927940023409018736208228938816274138294841539625468628916935452231127766836086618619665066350984589470507885999557565931674344941464163428417058273109815431766480824620010302072684544
Q21828	Caenorhabditis elegans	137	10832768160056738239780537455032881613319660239389739331316875264
Q21827	Caenorhabditis elegans	812	3635960944957321840791650706960324033147136426392360507713257190179385127694368400728509733770508174429982357542666455811617368356035809272224719312645203321634476798946906834801472604843495803612479597188091644736103042059984892574544778319730690437261333624727497905601911929769016300537483021235861137169733043990538576703463223360134650653930890901452712906777867022336799283347456
Q21824	Caenorhabditis elegans	226	24986202107958555659901242207726548237755634934999976356691286848407438448626307795437291370642818926502301344464896
Q21815	Caenorhabditis elegans	552	1260122940207986394825860432963447576427399412455092732249444964844614278389831050096239588305250638955770882145948463463497635045548320877116652845309202654603464767873800228135998654713748381618329781631925231909422935153128695497213546743998955004225727432591990063104
Q21802	Caenorhabditis elegans	550	57637744989144760795027492916682570502920728790207635305033899706850334255170883650270800598338067549378264693327569674409056788449533971630497986267168273234440419174350855439922534978096986545748154471274484921915096012593758427823279121246227267584
Q21795	Caenorhabditis elegans	461	1103816625796606783075501556293172175425623807699086546262322798913378274827702586117253534900548237260036161550749391776130407589542039451583980736963541973836874367978699737367813879759457427180887993733366256559355592704
Q21776	Caenorhabditis elegans	987	180559836982849358449966386153823133739072634758336478365667297306662405294728794087831547511819796043684396263842504677886367911484802772682517906728743211666429315583567583001951799721602994397369587800628393282473520518433400344350600493725430216798654389581085304180848595953545429754560018553808156885048010268975128822367919573480442290413158462448521045191590756068240114419691488198472410099114098647090777324045903235150015503663809807729608776817136147795761612980224
