Entry	Organism	AA_len	num_combinations
Q06494	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	345	75709641391159151714457754423120463806199556014643273463705750188895046347372009369765048738888144039144490462709829220874363074680976343734868335189685563728072349319168
Q06493	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	454	41808989075628127606804814659569750941623272867330635063227100971095799947748053726807059532530387576508561360071439503099421546130115752642877580032780967468032632942296355386865332448760814374875412278008967353325848776146944
Q06490	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	572	486547428323191129888041658366396004527067511984638250679524455723484511214882329346087257264284698409761964597094628632285356586581409954260488792979357440630594316548701438026746393686969646845420831731532461976566135053359837166215798853099827542857116454258450720357380213702656
Q06489	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	411	423526797938342030292894577597673570842457633146343265893317430519874924078009852126539349261446466329359969362687843072812953052414784809695440229376339875864170038758869806499248152725632373487257720950095872
Q06488	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	889	26832221975227425646734697126910511757384569588027710902899997967038523143159987255339703423314366385648885108968728171815415224959202663759033936362600900960887292470223977332322560517266486805931476873455994980146633824993886112129106188934646243901985584105382678947555199621235875963267951994140808248865120333447768077534368929470824457306184717440307190545883683464689447653160244309650487247809436446973040189998341914899067556593664
Q06485	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	197	16963986062167014066193257988833499760668592404215580564018290594675599251919033362412625373526117762010710016
Q06479	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	807	319714492762250843238353513402577139651006295825954147762172461703990012189919756106574805413979412554476625571368328995406014897298018271970181987033718545451772476676675093853925264994344647490769667254263519013402616267213971658174462710823639385953504139208151553241642029644031150047031943451654127978765316513555389902259808151052650198562881276828761113523137355596704956030848921058172712517632
Q06469	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	252	112292126259561896088814896233285053389624726266656026775640586549848234608134443959869672002514396751689982040076189696
Q06466	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	467	301755870077147379323265237951645943456979908429737784584462495152944785881023194479804185103437374360962385663936114976799650174791055035076770733967408287097655530346177040702926119379241674155575255286859000386913835155456
Q06451	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	622	224521959286883108435716820280214981476867002988131668103913460500856080976121957620573205345954137023405953042346997679045854708683262729242299632494374056442760437376057449281819915924396553854496528295012040976635832451714647040783417141558833279946594538267796011883578383807471856192844423856616120299297687207936
Q06449	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	215	27579512980203447143127788225507899829365186045567168523527170605579392168948283676126810544776495878897664
Q06440	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	651	13985194778299546047419834450919368407705812422535712154607978215039435804387874318747266494890123073349501346695987640185965438640182023223826060507844044070208977225923297679734189921253541084110848578755284048870024710401306392183219988695512236371575225231299622028771915489398953049661011804809463592383376623927296
Q06436	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	670	514881775164890397434354268585674842560169913126794253454025674578064571466806692482849020409651341736215911390105183373569068103515814587377028218240574225320841918851514516456698183550663669348862690466140083837628648597120544227399652646415675826627624047939860433982598336098536993056359191648056854545237584824244405010432
Q06417	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	326	122926755160092222274450447548192547142199100463177959198517002823130251388153410337177390687987163066645219330894716417751606902856392025381677314140012021969041821270016
Q06412	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1307	72414673148157057254505424185483588423052922355548105963882334153830847801512727201017802098540681425276316408045087985059265376186077984682994477152750160587159379918728140711891350221847113248057504891959817785995990268477907855968012919710437728254593900564755799774037682382422852408572521289018144646570195651954569239025756124728909070860157602840986536807713075684289741251301283998502489522309967499127318014324039941912667692201945561857290388147113583042080465207353457407755410761951592882138151664342242778618795695942900888610194144050064158987563754815885139033923278348566718416279813542356162962021306336323467387814251855872
Q06411	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	708	1479266572085921755905685910056517793994663898895289493657174728541627219334494145051673948940050630547884009041792554830247190054474825443176598645680162432908539191181517138139934432860601795594542813648137631260945016372591005629750001595739586484444136324564450127497728972211829151317739278224736978287214041421826855043069902848
Q06410	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	417	13932124521982625250189908875257973318212880001181469453006071531492507870769444310648920834768207350012191828134875752086032576808362517271915087062732234834604563577544831632602466458496139264
Q06409	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1932	450459741609244577037445508861911595455931656120891385545782072170003928997317544285503504473028615505604292980169426333487724874087833306995017202037164808962862937938622245159317166087840509193048831375269653932186892461202245767334301961679758334320843643044545587441352777846003666981170131644686743392867668664360764470996385177444177885994524021179688908816817266438877245399784716175076541896408223588640858570854693283073065563454271108288663527276387034370892328766950751703809610456344667398363934788140494835525079370404259728464344251283228888144657610392388851011714370427867669333233455834979217929748663337554555091035174151200732056463772950132130210373238038586875372751538484389523640485304274713015342129558816906465785766259954169867115528794119567491597893537896958304739321671522034519121640319557381764110009202490065769546429574252869426020860550682009535276376389737896385862795172777896816261911029637825620619077434046380890245874843648
Q06408	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	635	3223248880550956996839646641526550025786360406858389091709027742060725969849018094771471292874854889479145439267908354374933222375409775600467691187406433117912007747935802475225925562011447849213444053424699547231106235931934133456916192870885892744735631353850082588763631208547024660359237794512888659968
Q06407	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1009	156376981310625522212993977333288228107940012634614520476958633692069872898724522770892653012808083600959718138705059523982347226979926450360557085846326533568350701251273821147976124911721339813906436301376759561417129858526153856446331964222696951124654872472792655695492244051358176139743867693680627699939923076312024515546342457826436071077755570021663936499075377234434822166960084784375967190467123881003990487764674521033583711615383628529548268294601304458179223684651087168517860543278852991343872966656
Q06406	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	86	57999559373655882553520089298923241626140672
Q06405	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	101	36039671685801831528556966611382362673405677797376
Q06390	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	306	5871145082072726760793774122194821463841799178630331452402398092470677389131005018402071244930096951328456771493903181000423973086308845928579072
Q06389	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	190	4200193459337480952502074686304752349713457105358502530037906856926063799534068850229248
Q06385	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	345	47203873981475413353388971858505938102604454577860336332230529084082016533050909569476118024187070617591764223063571104416617050696854537746564088629764616436112059367686144
Q06350	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	511	4309637778207457889494594224436642889403291890824061385971310981401911249404873590502893740659433506415415253732386709346908148251518460439094034565738004716954562014750442436637920739766287043193997915405568994654388735799825984888242176
Q06349	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	442	759643329453132690857990881844162685547042028682124614047435466501080867153428014155933169299126753854827196238507141285298411468058234082416571271922471109895815064792177284820713414172736930419740840368109663551488
Q06346	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	221	34390860431152725686461682200789123330343160308413438226785447585773449485927974735847198643234609792941031424
